11-й мкр. д.28, 43.65879, 51.154605
13-й мкр. д.2, 43.666958, 51.144323
14 м-н, д.40, 43.656116, 51.140381
15-й мкр. д.52, 43.665645, 51.132591
1 (бывший автовокзал), 43.666916, 51.166492
20-й км, 43.805497, 51.047446
22-й мкр. д.17, 43.643423, 51.173811
28-й мкр. д.10, 43.667338, 51.170669
2 (бывший автовокзал), 43.666999, 51.166339
30-й мкр. д.169, 43.677872, 51.159914
35Б м-н, д.23, 43.695111, 51.168552
4-й мкр. д.3, 43.631345, 51.167151
58-я колония, 43.671955, 51.230698
6-й мкр. д.36, 43.641711, 51.16306
Абди, 43.669395, 51.162811
Адайский, 43.670581, 51.243274
Ак дан, 43.676446, 51.349322
Актау порт, 43.670465, 51.287123
Аман, 43.688274, 51.352256
Асарс, 43.654918, 51.177498
Аяужан, 43.685183, 51.337407
База ОРСа (3а м-н), 43.63757, 51.188018
Балык, 43.83951, 51.030841
Бетон, 43.639105, 51.394636
Болжан, 43.687273, 51.298165
БЦ Тумар, 43.684125, 51.1815
Военный городок, 43.642652, 51.190336
Газон, 43.626423, 51.417579
Геофизик, 43.684126, 51.32104
Гостиница Нур Плаза, 43.66983, 51.174812
Даму, 43.693086, 51.316239
Департамент Госдоходов, 43.686465, 51.177757
Дина гипермаркет (33-й м-н), 43.682846, 51.159118
Донер, 43.786576, 51.065382
Дукат, 43.668962, 51.136368
Жана Даулет, 43.699013, 51.350033
Ж/д вокзал, 43.697037, 51.308173
Игилик, 43.693408, 51.351488
Каламкас, 43.654763, 51.214374
Кафе Адиль, 43.60149, 51.22525
Кок базар, 43.665065, 51.155899
Кука, 43.69042, 51.22121
Магазин Адиль, 43.600149, 51.238686
Мади, 43.679138, 51.350654
Маскат, 43.654918, 51.177498
Мерей, 43.77195, 51.07479
Морпорт, 43.603499, 51.223178
Мунайшы, 43.666189, 51.149281
Науалы, 43.83797, 51.04175
Нур отан, 43.666717, 51.146302
Палата предпринимателей, 43.690819, 51.171598
Пивзавод, 43.645861, 51.208897
пов. 2, 43.654918, 51.177498
пов. промзоны, 43.670489, 51.273658
Поликлиника МаЭК, 43.633735, 51.189238
По требованию, 43.545989, 51.281498
