11 км., 45.003155, 78.376871
3-я больница, 43.209529, 76.619559
Дамба, 45.003155, 78.376871
детская больница, 43.181232, 76.812876
Кожзавод, 45.003155, 78.376871
к-тр Родина, 45.003155, 78.376871
магазин Домовенок, 45.034266, 78.378732
Мед. коледж, 45.003155, 78.376871
Наркология, 45.003155, 78.376871
оз. Пестрое, 45.003155, 78.376871
ПМК, 45.003155, 78.376871
Сейфулина, 45.003155, 78.376871
С/о Ракета, 45.003155, 78.376871
Строительная база Гедеон, 54.896475, 69.162463
Тогжигитова, 45.003155, 78.376871
ЦОН, 43.218859, 76.878131
школа N 23, 45.020035, 78.385161
19-й мкр (магазин Вектор), 45.034266, 78.378732
3-я горбольница, 45.003155, 78.376871
Аягана Шажимбаева, 45.003155, 78.376871
Дачи Ащибулак, 45.080555, 78.424181
Докучаева, 45.003155, 78.376871
Жукова, 45.003155, 78.376871
Коктобе, 45.003155, 78.376871
Куйбышевское лесничество, 45.003155, 78.376871
Мед. пункт, 45.003155, 78.376871
МЛД, 45.003155, 78.376871
Народный Банк, 43.195995, 76.88779
оз.Пестрое 16м, 45.003155, 78.376871
Прибрежное_1, 45.003155, 78.376871
Сосновая, 45.003155, 78.376871
Сыбанова 1, 45.003155, 78.376871
Томирис, 45.003155, 78.376871
ЦОТ, 45.003155, 78.376871
школа N42, 45.020035, 78.385161
1-я городская поликлиника, 45.020649, 78.375268
3-я Дачная, 44.970241, 78.419897
Байтерек, 45.003155, 78.376871
Дачная, 44.970241, 78.419897
Жумабаева, 43.320276, 76.916526
Кабылбаева, 45.003155, 78.376871
Комбинат, 43.223163, 76.8855
Кызылжар, 45.003155, 78.376871
магазин Мастер, 45.034266, 78.378732
Мечеть, 45.02881, 78.348496
М.Маметовой, 43.266253, 76.93122
Поворотная, 45.003155, 78.376871
Пром.строй, 45.003155, 78.376871
Сенная база, 45.003155, 78.376871
Союзная, 45.003155, 78.376871
ТАТЭК, 44.990095, 78.39701
Топографический, 45.003155, 78.376871
Чайковского, 45.003155, 78.376871
Школа N 75, 45.020035, 78.385161
1-я Дачная, 44.970241, 78.419897
(авт. 9), 45.003155, 78.376871
Сеченова, 45.003155, 78.376871
Спец. магазин, 45.034266, 78.378732
ТД Азия, 45.003155, 78.376871
Тургенева, 45.003155, 78.376871
Юность, 45.003155, 78.376871
1-я проходная ТЭЦ-2, 54.895939, 69.176471
Автовокзал, 45.004524, 78.378271
Комунальный рынок, 43.29697, 76.991748
Лучистая, 45.003155, 78.376871
Молодежный поселок, 45.003155, 78.376871
Переговорная, 45.003155, 78.376871
Пожарная часть, 43.318834, 77.246515
Профсоюзная, 45.003155, 78.376871
Силикатный завод, 50.441605, 80.232676
Спутник, 45.003155, 78.376871
20-й мкр, 45.003155, 78.376871
Автовокзал Бишкуль, 45.004524, 78.378271
Гагарина ул, 45.021879, 78.356966
Дворец спорта, 45.001842, 78.341155
Д/С Колокольчик, 45.003155, 78.376871
Заправка Бахыт, 45.003155, 78.376871
Конституции Казахстана, 45.003155, 78.376871
Магазин, 45.034266, 78.378732
Магазин Солнечный, 45.034266, 78.378732
Мечеть 20-й мкр, 45.02881, 78.348496
Московская, 45.003155, 78.376871
Новопавловка 4Т, 45.003155, 78.376871
Переезд, 45.003155, 78.376871
Поликлиника, 45.020649, 78.375268
Речной порт, 45.003155, 78.376871
СКГУ, 45.003155, 78.376871
Стадион Карасай, 45.003155, 78.376871
Универсальная 2, 45.003155, 78.376871
Шиномонтаж, 45.003155, 78.376871
2-я бол., 45.003155, 78.376871
Автовокзал п.Бишкуль, 45.004524, 78.378271
Гастелло, 45.003155, 78.376871
Заявочная - 2, 45.003155, 78.376871
Калюжная, 45.003155, 78.376871
Магазин#4, 45.034266, 78.378732
маг. Шанс, 45.003155, 78.376871
Минская, 45.003155, 78.376871
Мост, 43.204431, 76.976854
Перенатальный центр, 45.003857, 78.404321
Поликлиника N 4, 44.995865, 78.34509
Рыбзавод, 45.003155, 78.376871
СМУ, 45.003155, 78.376871
ТД Саяхат, 45.003155, 78.376871
Уют, 45.003155, 78.376871
Шиферный з-д, 45.003155, 78.376871
2-я больница, 43.231761, 76.855672
