0 км, 50.383125, 80.214848
15 Школа, 50.448244, 80.278813
1 дачи, 50.395099, 80.301762
1-я проходная ТЭЦ-2, 54.895939, 69.176471
2-я Дачная, 50.417627, 80.194776
3 проезд, 50.446231, 80.285985
4 дачи, 50.392622, 80.320323
7 Дачи, 50.382061, 80.317673
АБЗ, 50.43224, 80.263058
Автовокзал п.Бишкуль, 50.431154, 80.263707
Автошкола 1, 50.420516, 80.280542
АП - 2, 50.403572, 80.183873
Ауэзова, 50.382916, 80.240464
Баня, 50.43224, 80.263058
БСМП, 50.458032, 80.289437
Гастелло, 50.432404, 80.282188
Гуманитарный колледж, 50.43224, 80.263058
Дачи Мурат, 50.42919, 80.158815
Дворец спорта, 50.43224, 80.263058
Детская больница, 50.43224, 80.263058
Достаевского, 50.419303, 80.228902
ЕС - 164/3, 50.43224, 80.263058
Жукова, 50.43224, 80.263058
Заправка Бахыт, 50.419252, 80.269079
Интернат, 50.43224, 80.263058
Казгидромет, 50.43224, 80.263058
Кожзавод, 50.43224, 80.263058
Конституции Казахстана, 50.43224, 80.263058
к-тр Заря, 50.43224, 80.263058
Лазутина, 50.43224, 80.263058
Магазин, 50.405098, 80.206577
магазин Вектор, 50.405098, 80.206577
Магазин Ника, 50.405098, 80.206577
Магазин Яна, 50.405098, 80.206577
Мегастрой, 50.431082, 80.244641
Мечеть, 50.401142, 80.26308
Мичурина, 50.432906, 80.271948
Молодежный, 50.43224, 80.263058
Мясокомбинат(13, 50.36643, 80.261263
НИШ, 50.455084, 80.244774
Областная больница, 50.440588, 80.252745
Парк Победы, 50.415553, 80.258082
Пестеля, 50.4255, 80.265714
ПМК, 50.41163, 80.190408
Поликлиника, 50.421973, 80.234592
По требованию, 50.396987, 80.226661
Прибрежное - 1, 50.43224, 80.263058
Профсоюзная, 50.43224, 80.263058
Рыбопитомник, 50.43224, 80.263058
Рынок-Дом бытовой техники, 50.420345, 80.250884
Сенная база, 50.429056, 80.219663
Солнечная долина, 50.463295, 80.130209
С/о Ракета, 50.43224, 80.263058
Средняя школа N21, 50.401071, 80.205575
Строитель (, 50.478104, 80.145401
Тауфика-Мухамеда-Рахимова, 50.43224, 80.263058
ТД Светофор, 50.43224, 80.263058
Тогжигитова, 50.373401, 80.209207
Туркестан, 50.43224, 80.263058
Хим.завод, 50.467348, 80.170543
Чайковского, 50.419833, 80.261078
Школа N12, 50.401071, 80.205575
Школа N23, 50.401071, 80.205575
Школа N 75, 50.401071, 80.205575
Энергоцентр, 50.411521, 80.247446
10 Дачи, 50.380484, 80.332394
18 подстанция, 50.369106, 80.145692
1 Дачи, 50.395099, 80.301762
20-й мкр, 50.43224, 80.263058
2-я С/Б, 50.43224, 80.263058
3-я больница, 50.43224, 80.263058
5 Дачи, 50.391214, 80.330231
8 Дачи, 50.382426, 80.321856
Аввтопарк, 50.43224, 80.263058
Автодорожная, 50.380982, 80.220355
АЗС КазМунайГаз, 50.427298, 80.296758
Аптека, 50.402596, 80.301721
Аэропорт, 50.344443, 80.218194
Береговая, 50.407204, 80.205825
Весна, 50.438288, 80.256248
Гимназия N 1, 50.43224, 80.263058
Дальняя, 50.425813, 80.289476
ДБ Северный, 50.445518, 80.299131
Декоративная, 50.403952, 80.287815
Детский Сад, 50.367921, 80.213769
Д/С Колокольчик, 50.43224, 80.263058
Есенина, 50.43224, 80.263058
Жумабаева, 50.404483, 80.257897
Заявочная, 50.423122, 80.285108
Ипподром, 50.43224, 80.263058
Калюжная, 50.43224, 80.263058
Колледж, 50.395037, 80.226941
Контрольный кордон, 50.473618, 80.153725
к-тр Казахстан, 50.43224, 80.263058
левый берег, 50.382916, 80.240464
Магазин#4, 50.42282, 80.183565
Магазин Заводской, 50.405098, 80.206577
Магазин Океан, 50.388631, 80.235095
маг. Береке, 50.43224, 80.263058
Мед. Академия, 50.43224, 80.263058
Мечеть 2, 50.357103, 80.278861
