10-й, 50.313443, 57.329004
4-й м-н, 50.324128, 57.365582
Авиагородок, 50.260641, 57.224914
Автодорожный колледж, 50.277269, 57.170178
Агропромтранс, 50.267758, 57.264629
Айдана, 50.293209, 57.07233
(Акжар-2), 50.343295, 57.264223
Акимжанова, 50.295184, 57.205969
Актобе электрод, 50.228061, 57.26406
Акшат (конечная), 50.404219, 57.267722
Алматы, 50.293594, 57.076116
АПК, 50.288238, 57.149866
Асель, 50.26907, 57.240749
Баня, 50.35206, 57.173898
Белый коттедж, 50.325749, 57.373833
Болашак, 50.260702, 57.200322
Бутак, 50.340509, 57.310704
Геотехника, 50.27345, 57.231589
Гипермаркет Анвар, 50.298822, 57.192564
Гулдаурен, 50.294384, 57.234104
Дару, 50.28146, 57.152731
ДК (с. Сазды), 50.287095, 57.176729
Дом культуры, 50.171591, 57.076934
Е. Котибарулы, 50.283373, 57.294696
Жана Каргалы, 50.329778, 57.279421
Жасдаурен, 50.319133, 57.401894
Жекпе-жек, 50.277155, 57.138879
Жылыжай, 50.371583, 57.405048
Заречный-3, 50.285199, 57.308532
Ипподром, 50.298729, 57.30035
Казмунайгаз (Акжар-2), 50.343295, 57.264223
Камаз центр, 50.268741, 57.182166
Капитал плаза, 50.284392, 57.143283
Келешек, 50.296922, 57.266464
Кисыккол, 50.32294, 57.177653
Коктем (Жиенбаева), 50.26433, 57.24241
Кольцевая, 50.280682, 57.21378
Космос, 50.289496, 57.165816
Кулагер, 50.284337, 57.136492
Кызылжар ауылы, 50.32221, 57.3787
Лотос зауыты, 50.312146, 57.234476
Манас, 50.300714, 57.169786
Мебельная, 50.30353, 57.207747
Мечеть Сулеймен ата, 50.288858, 57.276014
Мунайши лагери, 50.338617, 57.359524
Наурыз, 50.319722, 57.328239
Нур Актобе, 50.323175, 57.333666
Областык ЖПК, 50.282493, 57.137228
Оспанова, 50.283716, 57.172652
Перекрёсток (Тайманова), 50.286157, 57.124173
Поворот, 50.311238, 57.237808
Поликлиника, 50.254304, 57.221214
пос. К. Нокина, 50.356929, 57.393835
По требованию 2, 50.343295, 57.264223
Приг. орта мектеби, 50.384546, 57.405961
Рауан, 50.291818, 57.355602
Садик (Абидуллы Биекенова), 50.310846, 57.132879
Сады (Заречный 1-й м-н), 50.276949, 57.271762
Сазды орта мектеби, 50.171878, 57.071388
Сатпаева (Каныша Сатпаева), 50.327232, 57.334763
Сервис, 50.280682, 57.21378
Спорт кешени, 50.323271, 57.259856
Стоматология, 50.317055, 57.39824
Тажибаева, 50.268694, 57.235845
Таракулы, 50.289612, 57.122166
Томенги такта, 50.285472, 57.093247
ТЭЦ, 50.335757, 57.148621
Уркер, 50.35734, 57.172554
Химпласт, 50.29876, 57.222992
Центр отдыха Асем, 50.308972, 57.26395
Шангы кешени, 50.323271, 57.259856
Школа 14, 50.299394, 57.214527
Школа 23, 50.290614, 57.148083
Школа 5, 50.25562, 57.247472
Школа 9, 50.285124, 57.197671
Электрон, 50.303165, 57.152607
Юнис Сити, 50.255769, 57.211795
11-й м-н, 50.280345, 57.19533
4-й цех Казхром, 50.341061, 57.14463
Авиатор, 50.254304, 57.221214
Автокалашык, 50.315152, 57.305269
(Аз Наурыз), 50.281787, 57.201437
Акбобек, 50.274496, 57.131215
Акжар-2 д.1374, 50.333687, 57.26482
Аккайтым, 50.295782, 57.287192
Актобеэнерго, 50.322661, 57.154783
Алатау (Санкибай Батыра), 50.298278, 57.131148
Алтын тага, 50.177514, 57.052493
Арай, 50.342852, 57.284268
АХКЗ, 50.334989, 57.125388
Баспахана, 50.295089, 57.144724
Береке, 50.269453, 57.127812
Больница, 50.319561, 57.315932
Вавилова, 50.302815, 57.140341
Герцен, 50.276056, 57.223733
Городское кладбище-1, 50.324648, 57.216943
Гулден, 50.287332, 57.29039
Дастан, 50.276619, 57.195943
Дом 40, 50.317205, 57.155477
Дом престарелых, 50.250718, 57.243793
Есет Батыра интернат, 50.467346, 57.011788
Жана курылыс, 50.329923, 57.358273
Жастар, 50.304834, 57.156732
Жилгородок, 50.318969, 57.14735
Зангар, 50.280682, 57.21378
